country,city,property_type,bedrooms,furnished,amenities_count,amenities_list,included_bills,included_bills_total,price,area_average_rent,deposit_amount,landlord_verified,reputation_score,nationality_mismatch,min_stay_months,thumbs_up_count,thumbs_down_count,average_review_rating,rental_description,reviews,is_scam,label
Latvia,Riga,flat,1,0,11,"Balcony, Bike Storage, CCTV/Security, Concierge, Dishwasher, Garden, Gym, Laundry Room, Parking, Pool, Washing Machine","Electricity, Gym, Water",105,974,974,254,0,31,TRUE,1,1,10,2,"Luxury flat, great location, all bills included for less than others charge for a bedsit. Email only.",Landlord became aggressive when I asked for a viewing. Walk away.,1,Scam
Latvia,Riga,flat,1,0,5,"Concierge, Dishwasher, Laundry Room, Lift/Elevator, Pool","Electricity, Gas/Heating, Laundry Room",95,974,974,186,1,67,FALSE,3,25,5,3,"Clean and comfortable flat, professionally managed. References and credit check required.",Clean flat on move-in. Deposit returned promptly at end of tenancy.,0,Not Scam
Latvia,Riga,flat,3,1,6,"Balcony, Bike Storage, CCTV/Security, Dishwasher, Garden, Gym","Council Tax, Gas/Heating, Gym, Laundry Room",210,2320,2320,1470,0,17,TRUE,3,5,21,3,"Urgent let! Owner moving abroad, needs reliable tenant immediately. No agent fees. Low deposit.",Multiple people reporting this same listing on local Facebook groups.,1,Scam
Latvia,Riga,studio,0,0,11,"Balcony, Bike Storage, Dishwasher, Garden, Gym, Laundry Room, Lift/Elevator, Parking, Pool, Washing Machine, WiFi","Council Tax, Electricity, TV Licence, WiFi",218,779.2,779.2,454,0,32,TRUE,1,5,28,1,Best deal in the city â priced to go fast. No viewings before deposit secured. Safe neighbourhood.,Deposit demanded before any contract or tenancy agreement provided.,1,Scam
Latvia,Riga,flat,2,1,7,"Bike Storage, Concierge, Dishwasher, Garden, Lift/Elevator, Washing Machine, WiFi","Council Tax, Gym",155,1508,1508,283,0,41,TRUE,3,11,17,1,Dream flat in city centre at student budget prices. Contact via email. Looking for trustworthy person only.,Agent said they would send keys by post. This is a known scam method.,1,Scam
Latvia,Riga,house,3,1,4,"Bike Storage, CCTV/Security, Dishwasher, Gym","Electricity, Gas/Heating, Laundry Room, WiFi",140,2668,2668,3349,1,79,FALSE,6,5,3,4,"Modern apartment in a sought-after development. Concierge service, gym included in building.",Communication with landlord was excellent. Very reasonable person.,0,Not Scam
Latvia,Riga,flat,1,0,6,"Bike Storage, Concierge, Laundry Room, Lift/Elevator, Parking, WiFi","Electricity, Gym, Laundry Room",110,974,974,1267,0,47,FALSE,3,36,5,5,"Clean and comfortable flat, professionally managed. References and credit check required.",Clean flat on move-in. Deposit returned promptly at end of tenancy.,0,Not Scam
Latvia,Riga,flat,2,1,7,"Balcony, CCTV/Security, Dishwasher, Garden, Lift/Elevator, Parking, Washing Machine",Gym,35,1508,1508,5759,1,91,FALSE,3,35,4,3,Charming flat on a quiet side street. Period features with modern upgrades throughout.,Lived here for 2 years with no problems. Great neighbours too.,0,Not Scam
Latvia,Riga,flat,3,1,7,"Balcony, Bike Storage, CCTV/Security, Dishwasher, Gym, Lift/Elevator, Pool",,0,2320,2320,1162,0,24,TRUE,1,8,8,2,Stunning penthouse available for a fraction of the price. I am relocating and just need a good tenant.,Tried calling the number given and it does not connect to anyone.,1,Scam
Latvia,Riga,studio,0,0,7,"Balcony, CCTV/Security, Dishwasher, Garden, Parking, Pool, Washing Machine","Council Tax, Gym, TV Licence, WiFi",198,779.2,779.2,574,0,42,TRUE,6,1,26,1,"Property listed by owner, not agent. Currently stationed abroad with UN. Deposit secures property.",Found the exact same listing posted under three different names.,1,Scam
Latvia,Riga,flat,3,1,6,"Dishwasher, Laundry Room, Parking, Pool, Washing Machine, WiFi",TV Licence,18,2320,2320,515,0,24,TRUE,3,10,9,2,"Very cheap, very clean, very central. Email me for more details. Cannot meet in person currently.",Landlord became aggressive when I asked for a viewing. Walk away.,1,Scam
Latvia,Riga,flat,2,0,12,"Balcony, Bike Storage, CCTV/Security, Concierge, Dishwasher, Garden, Gym, Lift/Elevator, Parking, Pool, Washing Machine, WiFi","Electricity, Gas/Heating, TV Licence",113,1508,1508,228,0,51,TRUE,6,0,19,1,"Incredible opportunity â 3 bed house at 1 bed price. I am a Christian landlord, very trustworthy.",Could not verify this property exists. Address appeared to be fake.,1,Scam
Latvia,Riga,flat,3,0,7,"Balcony, Bike Storage, Concierge, Dishwasher, Laundry Room, Lift/Elevator, WiFi","Laundry Room, Parking, WiFi",125,2320,2320,617,0,11,FALSE,3,3,5,1,Flat available below market rate due to personal reasons. Deposit required before viewing can be arranged.,Landlord refused every request for a viewing before payment.,1,Scam
Latvia,Riga,flat,2,1,9,"Balcony, Bike Storage, Concierge, Dishwasher, Garden, Parking, Pool, Washing Machine, WiFi","Gas/Heating, TV Licence",58,1508,1508,1927,1,26,FALSE,1,2,14,2,"Excellent location, excellent price. Owner living outside country. Send first month to reserve this gem.",Sent deposit and then received no further replies from the landlord.,1,Scam
Latvia,Riga,studio,0,1,4,"Gym, Pool, Washing Machine, WiFi","Laundry Room, Water",35,779.2,779.2,1175,1,90,TRUE,3,42,5,4,Bright studio with mezzanine sleeping area. Compact but cleverly designed with good storage.,Landlord respected our privacy and handled maintenance well.,0,Not Scam
Latvia,Riga,flat,1,1,2,"Bike Storage, Parking","Laundry Room, Water",35,974,974,1657,0,50,FALSE,12,25,6,5,Family home with south-facing garden and off-street parking. Well-regarded school catchment.,Straightforward process from viewing to move-in. Very professional.,0,Not Scam
Latvia,Riga,house,3,1,5,"Bike Storage, Dishwasher, Lift/Elevator, Parking, WiFi","Gas/Heating, TV Licence",58,2668,2668,4100,1,54,TRUE,3,14,7,3,Newly built apartment with high specification throughout. Smart heating system installed.,Property was well maintained throughout our stay. Highly recommend.,0,Not Scam
Latvia,Riga,flat,1,0,8,"Balcony, Dishwasher, Garden, Gym, Laundry Room, Parking, Pool, Washing Machine","Electricity, TV Licence, Water, WiFi",113,974,974,199,0,37,TRUE,6,7,10,3,"Spacious flat, all bills included, furnished, HALF PRICE for the right tenant. No viewings first.",Seems too good to be true. Price is nowhere near the area average.,1,Scam
Latvia,Riga,flat,3,1,4,"Bike Storage, Pool, Washing Machine, WiFi","Electricity, Laundry Room, Water, WiFi",115,2320,2320,4744,0,60,TRUE,12,6,1,5,Attractive ground-floor flat with patio doors opening to communal garden. No pets.,Very responsive landlord. Any small issues were fixed within days.,0,Not Scam
Latvia,Riga,flat,1,0,3,"CCTV/Security, Gym, Parking",Parking,80,974,974,1089,1,67,TRUE,3,43,4,3,Well-located flat above shops with excellent transport connections to city centre.,Smooth handover and honest deposit return. Would rent here again.,0,Not Scam
Latvia,Riga,studio,0,1,9,"Balcony, Bike Storage, CCTV/Security, Concierge, Dishwasher, Garden, Pool, Washing Machine, WiFi",,0,779.2,779.2,524,0,18,FALSE,1,4,22,1,Do not miss this deal! Owner cannot show property due to health issues. Bank transfer secures property.,Asked for payment via Western Union which is a major red flag.,1,Scam
Latvia,Riga,flat,2,1,7,"Bike Storage, CCTV/Security, Garden, Gym, Laundry Room, Parking, Pool","Council Tax, Gas/Heating, Laundry Room, Parking",260,1508,1508,261,0,40,FALSE,3,1,8,3,This property is priced extremely low due to landlord emergency. Act fast before it is gone.,Profile created just a few days ago. No history or reviews at all.,1,Scam
Latvia,Riga,house,2,1,11,"Bike Storage, Concierge, Dishwasher, Garden, Gym, Laundry Room, Lift/Elevator, Parking, Pool, Washing Machine, WiFi","Council Tax, WiFi",145,1731,1731,588,0,17,FALSE,1,7,22,3,Rental priced at half the going rate. Landlord wants a quick let before flying out next week.,The property photos appear to be copied from an estate agent listing.,1,Scam
Latvia,Riga,flat,1,1,7,"Balcony, CCTV/Security, Dishwasher, Garden, Lift/Elevator, Parking, WiFi","Electricity, Laundry Room, Parking",155,974,974,842,1,46,FALSE,3,13,6,4,Spacious property with original wooden floors and bay windows. Must be seen.,"Nice area, well-managed building. Landlord was easy to deal with.",0,Not Scam
Latvia,Riga,house,3,1,6,"Concierge, Garden, Lift/Elevator, Parking, Pool, Washing Machine",,0,2668,2668,4467,1,70,FALSE,6,5,7,4,Modern development with secure underground parking. On-site property management available.,Did not have a single issue during our 18-month tenancy.,0,Not Scam
Latvia,Riga,flat,1,1,3,"Balcony, Laundry Room, Lift/Elevator",,0,974,974,2016,1,58,FALSE,12,24,0,4,Comfortable 2-bed apartment close to university. Great for professionals or students.,One of the better rental experiences I have had. Landlord is fair.,0,Not Scam
Latvia,Riga,studio,0,0,2,"Dishwasher, Pool",,0,779.2,779.2,268,1,89,FALSE,1,24,6,5,"Quiet flat in a gated development. 24-hour security, CCTV throughout building.",Well priced for the area and what you get. Happy with everything.,0,Not Scam
Latvia,Riga,flat,1,1,3,"CCTV/Security, Gym, Laundry Room","Council Tax, Gas/Heating, Laundry Room",180,974,974,3720,1,82,FALSE,1,13,7,5,Bright 1-bedroom flat with double glazing and newly fitted kitchen. Close to bus routes and local shops.,Landlord was prompt and professional. No issues during the tenancy.,0,Not Scam
Latvia,Riga,studio,0,0,7,"CCTV/Security, Garden, Gym, Laundry Room, Parking, Pool, WiFi","Council Tax, Gas/Heating, Parking, WiFi",265,779.2,779.2,1037,0,50,FALSE,3,35,6,3,"Well-maintained apartment on a quiet residential street. Hardwood floors throughout, good storage.",Property was exactly as described. Would recommend to others.,0,Not Scam
Latvia,Riga,flat,2,0,5,"Balcony, Bike Storage, CCTV/Security, Garden, Pool","Parking, Water",95,1508,1508,325,1,16,TRUE,1,3,14,1,You will not find anything like this at this price in this area. Contact me now.,Landlord claimed to be abroad and could not provide local references.,1,Scam
Latvia,Riga,house,3,1,2,"CCTV/Security, Concierge",,0,2668,2668,2547,1,92,FALSE,6,7,7,5,Modern open-plan flat in a secure building with entry phone. Walking distance to the city centre.,Good experience overall. Repairs were handled quickly when needed.,0,Not Scam
Latvia,Riga,studio,0,0,2,"Balcony, Concierge","Gym, Parking",115,779.2,779.2,714,1,76,FALSE,6,26,7,3,Spacious property recently repainted with new bathroom suite. Available for professional tenants.,Communication with landlord was excellent. Very reasonable person.,0,Not Scam
Latvia,Riga,studio,0,1,7,"Balcony, CCTV/Security, Dishwasher, Laundry Room, Lift/Elevator, Pool, WiFi",,0,779.2,779.2,661,0,30,TRUE,1,9,18,3,Beautiful flat offered cheap because of relationship breakdown. Landlord wants quick let only.,No phone number given. Email only contact is extremely suspicious.,1,Scam
Latvia,Riga,studio,0,1,10,"Balcony, Bike Storage, CCTV/Security, Dishwasher, Garden, Gym, Laundry Room, Lift/Elevator, Pool, WiFi",Electricity,55,779.2,779.2,1579,0,31,FALSE,1,5,6,2,Cheap rent for the right tenant. No agents. No viewings. Deposit via PayPal secures the property.,Multiple people reporting this same listing on local Facebook groups.,1,Scam
Latvia,Riga,flat,2,0,7,"Balcony, Bike Storage, CCTV/Security, Garden, Lift/Elevator, Washing Machine, WiFi","Council Tax, Electricity",175,1508,1508,671,0,100,FALSE,6,11,8,5,Ground floor flat with private entrance. Includes allocated parking space.,Clean flat on move-in. Deposit returned promptly at end of tenancy.,0,Not Scam
Latvia,Riga,flat,2,1,5,"Balcony, Concierge, Dishwasher, Laundry Room, Washing Machine","Council Tax, Gas/Heating, Parking, Water",155,1508,1508,8024,1,78,FALSE,3,42,5,4,"Cosy top-floor apartment with city views. South-facing living room, very bright and warm.",Lived here for 2 years with no problems. Great neighbours too.,0,Not Scam
Latvia,Riga,house,3,1,8,"Bike Storage, CCTV/Security, Concierge, Dishwasher, Gym, Laundry Room, Parking, Washing Machine","Council Tax, Gas/Heating, Gym, Laundry Room, WiFi",260,2668,2668,2204,1,39,TRUE,6,5,7,4,Purpose-built flat in a well-managed block. Communal garden and bike storage available.,Landlord respected our privacy and handled maintenance well.,0,Not Scam
Latvia,Riga,studio,0,0,4,"Balcony, Dishwasher, Parking, Washing Machine","Gas/Heating, Laundry Room",70,779.2,779.2,991,0,23,TRUE,1,4,14,3,"Gorgeous flat, fully furnished, bills included, below market price. Email only, owner based overseas.",No phone number given. Email only contact is extremely suspicious.,1,Scam
Latvia,Riga,flat,1,1,5,"Bike Storage, Gym, Laundry Room, Lift/Elevator, WiFi","Council Tax, Parking",145,974,974,2183,1,53,FALSE,3,5,6,3,Spacious 3-bed house with utility room and large kitchen-diner. Available mid-month.,Good experience overall. Repairs were handled quickly when needed.,0,Not Scam
Latvia,Riga,flat,3,1,5,"Concierge, Dishwasher, Gym, Parking, Washing Machine","Electricity, TV Licence",58,2320,2320,1541,0,34,FALSE,6,6,5,4,"Urgent let! Owner moving abroad, needs reliable tenant immediately. No agent fees. Low deposit.",Multiple people reporting this same listing on local Facebook groups.,1,Scam
Latvia,Riga,house,2,0,6,"Balcony, Dishwasher, Garden, Parking, Washing Machine, WiFi","Council Tax, Gas/Heating, Water",135,1731,1734.2,2724,1,58,FALSE,12,18,1,5,"Recently renovated property with high-quality fixtures. Energy-efficient boiler, low bills.",Straightforward process from viewing to move-in. Very professional.,0,Not Scam
Latvia,Riga,flat,1,1,6,"Bike Storage, CCTV/Security, Dishwasher, Garden, Laundry Room, Pool","Council Tax, Electricity, Water",190,974,974,1841,0,46,TRUE,6,7,5,4,"Quiet flat on a tree-lined street. Close to parks, schools, and supermarkets.",Property was well maintained throughout our stay. Highly recommend.,0,Not Scam
Latvia,Riga,flat,3,0,6,"Concierge, Dishwasher, Garden, Laundry Room, Parking, Washing Machine",Electricity,55,2320,2320,2603,0,17,TRUE,1,8,1,3,"Professional landlord offering clean, modern accommodation. Easy access to public transport.",Very responsive landlord. Any small issues were fixed within days.,0,Not Scam
Latvia,Riga,house,3,1,6,"Balcony, Bike Storage, CCTV/Security, Concierge, Dishwasher, Gym","Council Tax, Electricity, Laundry Room, Parking",260,2668,2668,6479,1,64,FALSE,3,2,7,5,Best deal in the city â priced to go fast. No viewings before deposit secured. Safe neighbourhood.,Deposit demanded before any contract or tenancy agreement provided.,1,Scam
Latvia,Riga,flat,2,1,6,"CCTV/Security, Dishwasher, Garden, Gym, Laundry Room, Lift/Elevator","Gas/Heating, Water, WiFi",80,1508,1508,2470,1,46,FALSE,3,1,5,3,Dream flat in city centre at student budget prices. Contact via email. Looking for trustworthy person only.,Agent said they would send keys by post. This is a known scam method.,1,Scam
Latvia,Riga,flat,1,0,3,"Dishwasher, Parking, Pool","Council Tax, Gas/Heating, Gym",195,974,974,796,0,49,FALSE,6,13,2,5,Lovely property in a popular residential area. Minutes from the train station and local cafes.,Landlord was prompt and professional. No issues during the tenancy.,0,Not Scam
Latvia,Riga,house,2,1,6,"Bike Storage, CCTV/Security, Concierge, Garden, Washing Machine, WiFi",Gym,35,1731,1731,1491,1,56,TRUE,1,29,4,5,Immaculate flat on a high floor with panoramic views. Recently refurbished throughout.,Property was exactly as described. Would recommend to others.,0,Not Scam
Latvia,Riga,studio,0,1,8,"Balcony, Concierge, Dishwasher, Garden, Gym, Laundry Room, Lift/Elevator, WiFi","Gym, Water",50,779.2,779.2,88,0,11,TRUE,6,4,13,2,"Spacious flat, all bills included, furnished, HALF PRICE for the right tenant. No viewings first.",Seems too good to be true. Price is nowhere near the area average.,1,Scam
Latvia,Riga,flat,2,0,7,"Bike Storage, Concierge, Gym, Laundry Room, Lift/Elevator, Parking, Pool",,0,1508,1508,201,0,41,TRUE,1,7,24,2,Do not miss this deal! Owner cannot show property due to health issues. Bank transfer secures property.,Asked for payment via Western Union which is a major red flag.,1,Scam
Latvia,Riga,house,3,1,7,"Balcony, Concierge, Dishwasher, Gym, Laundry Room, Parking, Pool","Gas/Heating, TV Licence, WiFi",83,2668,2668,3539,0,90,FALSE,12,47,6,4,Spacious 3-bed house with utility room and large kitchen-diner. Available mid-month.,Good experience overall. Repairs were handled quickly when needed.,0,Not Scam
